DeviceType,UsageHoursPerDay,EnergyConsumption,UserPreferences,MalfunctionIncidents,DeviceAgeMonths,SmartHomeEfficiency
Lights,16.78947996596538,0.2903938642219257,1,1,1,1
Thermostat,19.332231083395463,1.2107935309798643,1,3,49,1
Camera,9.844422164719695,9.906595606291674,0,1,20,0
Lights,8.403349096366455,2.8759023680444704,0,4,8,0
Lights,6.010374159404494,9.757877617867138,1,2,3,0
Thermostat,11.79522866534161,1.907062354985872,0,0,49,0
Security System,13.46797523805296,3.674834985772623,0,2,32,0
Lights,15.346708825839752,7.553407500585349,0,0,59,0
Camera,6.5422848439693215,6.612006231657967,0,1,44,0
Lights,22.79337090122028,5.85311175929765,0,2,57,0
Camera,4.489324707867692,5.346001840469575,0,2,57,0
Smart Speaker,23.19284960701069,8.450060392280928,1,2,25,1
Smart Speaker,0.8491188789263391,2.425990772050588,1,4,25,1
Camera,11.806453757695872,4.480462177235832,0,1,50,0
Security System,8.334144195739226,1.6389776923489272,0,0,14,1
Lights,11.054400227360894,5.999821797733973,0,2,43,0
Lights,13.910617606048543,2.58038980028607,1,1,27,1
Smart Speaker,10.736345213298662,3.40503643699952,1,4,48,1
Camera,10.248900982087482,4.765382094572928,1,4,32,1
Lights,17.719000262212703,0.3650287984609657,1,1,27,1
Lights,16.61809246453192,1.0101855656162928,1,0,4,1
Security System,20.081875127842427,6.890699285011374,1,1,50,0
Thermostat,6.374036059128145,4.3468028091033215,0,1,39,0
Smart Speaker,14.823919979220497,8.661423197798964,1,3,11,1
Smart Speaker,14.252077456732064,6.977252836077574,1,4,48,0
Thermostat,9.188838555508186,0.1801993223084922,1,0,48,1
Lights,11.922352234713,6.205452074594635,0,3,3,0
Security System,7.873880367684626,1.0278761739911926,1,1,25,1
Security System,3.833343343999152,7.831238479925893,0,4,55,0
Smart Speaker,5.524328450574221,9.91592611395717,0,3,24,0
Security System,2.979570690428225,5.358868062990964,1,3,9,0
Thermostat,16.552135016967917,6.85951705192189,1,0,8,1
Lights,16.027093738065062,2.4494101928580405,1,1,39,1
Thermostat,22.83924973212701,4.4322176631625565,0,0,31,1
Camera,17.64744272071017,8.575343789140199,1,3,57,0
Smart Speaker,1.723077210769089,1.7574871826878873,0,3,59,0
Security System,21.279761587330423,2.728802495576245,0,0,17,1
Camera,20.77286632922456,4.509793385331698,1,3,43,1
Security System,10.91802753815842,7.151264029255739,1,2,31,1
Lights,14.267781687406156,3.821251152477171,1,4,4,1
Lights,23.43784081310419,9.284549569851738,0,1,4,0
Lights,13.009152550431908,1.03512480756032,1,4,37,1
Security System,21.77506296683811,3.770961555693991,0,1,8,0
Camera,2.4514108085393813,7.118645821941377,1,3,42,0
Lights,4.989718914654047,2.337268980048776,0,0,49,0
Camera,10.85774117087097,6.598490028873762,1,0,6,1
Security System,14.24178499592666,1.725747886450725,1,3,9,1
Camera,19.681354518775805,0.6542048201306951,0,1,42,0
Security System,23.72415970586489,1.2980555958116238,0,3,8,0
Security System,9.638010167141736,9.306849353027934,1,1,32,1
Smart Speaker,1.6142674492919955,5.562333741101558,0,3,15,0
Security System,19.327530327440133,7.983823177248525,0,3,18,0
Security System,14.70294689844599,3.3932795589600078,0,3,23,0
Thermostat,5.165757183402739,5.967320614065922,0,0,5,0
Lights,12.128468730603371,5.000026123679416,1,1,50,0
Smart Speaker,17.944290770042524,9.46280579808271,0,3,27,0
Smart Speaker,18.604676996113128,7.500988896935692,1,4,33,1
Smart Speaker,12.241032681970909,7.332372051816132,1,4,2,1
Thermostat,7.672541458028189,0.5588973673993674,1,0,59,1
Security System,23.3829506779046,5.541729723136542,0,2,42,0
Lights,16.089021357477584,4.723215393627966,1,0,38,1
Camera,10.09358170463802,9.285638439401326,1,2,59,0
Security System,7.090885768809332,2.6476856830763693,1,0,28,1
Thermostat,17.68092010058371,2.7713511875818337,1,4,24,1
Security System,6.191310971453541,4.172327863926854,1,3,51,0
Security System,4.535184740881672,2.509360162723123,0,1,21,0
Thermostat,12.951096390608653,1.3789207863066202,1,3,31,1
Smart Speaker,7.314703727137334,8.588406981842928,0,4,11,0
Smart Speaker,15.279270905704951,5.626937591598766,1,1,50,0
Lights,3.271558859544487,8.627490917670011,1,2,28,0
Lights,15.891115957332056,8.32823417749659,0,2,48,0
Smart Speaker,7.157468407946002,2.892219312417744,0,4,40,0
Camera,0.5057089592110492,5.5226006988103125,1,1,4,0
Security System,3.482997355343145,0.9238552571266976,1,3,43,0
Camera,22.43996137912471,9.160993651904509,1,4,42,0
Security System,20.882834019210907,4.102200879145015,1,2,16,1
Smart Speaker,5.989812252851566,3.997394220501312,1,4,12,1
Lights,18.791739756819045,3.097278169117737,0,3,22,0
Lights,14.801432439588394,4.660571072635968,1,0,35,1
Camera,23.31626071907193,2.592417926799936,1,0,43,1
Lights,9.279732999050388,3.811037500688365,0,3,56,0
Smart Speaker,16.514324394153526,8.01947578099033,0,1,16,0
Camera,1.9930894769620864,8.3591294854932,1,4,24,0
Security System,9.81181265018554,3.11140652852231,0,3,35,0
Lights,23.14971503792224,4.7432428624726,0,0,28,1
Thermostat,13.166050549577832,8.750815785172517,0,2,57,0
Lights,7.265168328368848,0.6214659851140016,1,3,42,0
Security System,3.326367633522261,8.902535123758275,1,3,29,0
Camera,17.032915994265966,2.269925021958084,1,3,21,1
Security System,15.65411702059858,6.817538517722321,0,0,48,0
Thermostat,9.287559769688704,5.867261794207543,1,0,58,1
Smart Speaker,22.847121768847103,5.574113407073596,1,3,25,1
Lights,1.0217661052144824,8.607666225052931,0,3,39,0
Camera,7.637510513347906,1.1055642220821469,1,1,31,1
Smart Speaker,22.14513292804016,3.535577450723797,0,2,15,0
Security System,8.04198280050685,5.42870218881318,0,4,47,0
Camera,6.427941595596504,8.131759654065794,0,4,42,0
Smart Speaker,13.054179633384312,2.242786525775548,0,4,35,0
Camera,19.85934112313264,8.049005429605335,1,0,38,1
Thermostat,2.923948880641485,4.056420976689964,1,0,58,1
Thermostat,22.6609866766748,1.970247178693585,1,1,50,1
Lights,19.184212707757357,7.613965760390478,0,0,22,0
Lights,4.759381005461471,0.9998991245980234,1,3,5,1
Thermostat,17.232187088156824,5.196197003346885,1,2,48,0
Camera,9.546529981982593,0.7323702602326952,0,2,13,0
Thermostat,9.95392493479349,3.628536766062097,0,2,32,0
Lights,18.90731717231336,6.050660310163287,1,2,3,1
Thermostat,23.125442987547206,5.60554386072341,0,4,15,0
Thermostat,3.4764130119090573,4.106088637256199,1,4,55,0
Camera,10.384810566652256,4.347575140323945,0,3,27,0
Smart Speaker,11.802127789981132,2.345018578172589,0,1,52,0
Lights,9.343327698442444,4.613237625398619,1,0,27,1
Camera,9.034944407331288,9.53722307163626,0,0,30,0
Thermostat,1.7283136876975187,8.519483886059525,0,4,6,0
Thermostat,16.610157583221646,1.5378054038558038,0,2,25,0
Smart Speaker,10.751038802321066,0.3948297944771172,1,3,28,1
Lights,5.077654362132279,9.341890695894644,1,1,22,0
Lights,19.676787304098607,5.314822523819402,1,4,4,1
Security System,19.360177581563256,5.424594449178146,0,3,15,0
Lights,11.930203260089003,7.829108157494571,0,3,26,0
Smart Speaker,7.513590536972372,3.215420841326133,0,4,18,0
Security System,15.495179056216632,4.8708849314764215,0,3,9,0
Security System,7.271575190768972,9.6897628401527,1,2,52,0
Thermostat,6.046186362607233,6.754272000630831,1,3,4,0
Thermostat,17.667094369618678,1.622075816758281,0,1,48,0
Lights,1.4476431334423414,1.418944805045098,1,3,50,0
Security System,2.727059069312958,2.1222211074967534,1,0,5,1
Thermostat,0.6595220895543598,7.690445576765104,1,3,45,0
Smart Speaker,4.094164882172515,3.0242323380220992,0,4,6,0
Thermostat,2.1212652046957974,0.3117495820832899,1,0,58,1
Thermostat,23.901355642828086,9.447326198706053,1,4,54,0
Security System,7.2870342939211055,1.7801628223096158,1,1,51,0
Security System,4.007798297727311,0.1946260428658789,1,2,12,1
Camera,6.163412062904072,2.4476028635948976,1,1,31,1
Smart Speaker,22.498950931193164,2.4267849924695235,0,0,47,0
Security System,12.723765241073298,4.277851983372658,1,2,9,1
Lights,9.073225263234637,9.211859331850365,1,3,7,1
Smart Speaker,21.02469926086665,8.80393068601307,0,0,29,0
Smart Speaker,9.782271357902262,4.623256094326036,1,2,14,1
Security System,8.372701394005851,4.167909059418884,0,4,51,0
Smart Speaker,5.371139279918785,5.594589956101027,0,2,20,0
Security System,9.37822536187117,2.510194718520481,0,4,48,0
Thermostat,7.942082366397761,0.616631420466992,0,4,55,0
Camera,16.416643043506312,9.398318948094946,1,2,32,1
Thermostat,7.305193559762087,1.9483199502840105,1,1,59,0
Security System,14.064194040930191,2.0641672195325924,0,1,56,0
Security System,2.0484658782513585,4.777357255654081,1,4,22,1
Thermostat,4.995295182368087,4.966972113919274,0,0,36,0
Lights,10.074023882866696,0.2824986760373452,1,2,44,1
Lights,22.518307466854345,1.56475191386231,1,0,18,1
Lights,9.36542166431884,3.843732703751344,0,1,58,0
Security System,16.105741848196104,6.868933865754337,1,0,40,1
Smart Speaker,6.494549726902856,2.361342722636165,0,3,49,0
Security System,3.4852890353709456,4.28784301779345,1,3,25,1
Smart Speaker,1.875610101881178,5.617716140693021,1,1,31,0
Thermostat,7.677217215754656,8.897065696770591,1,0,56,0
Camera,4.205034129727338,3.328097973038521,0,2,35,0
Smart Speaker,4.589245528378918,1.422226832048487,0,1,26,0
Lights,18.377843747093326,4.943795036386321,0,3,4,0
Security System,0.8721946672045441,7.4925438566722145,1,1,42,0
Thermostat,13.608537954782708,1.1876115948220611,0,0,48,0
Lights,9.417342443946422,4.304366567799908,0,0,20,1
Thermostat,12.40392499785086,0.2760728984985859,0,0,34,1
Camera,13.726510574543168,0.4322358983077863,1,4,12,1
Security System,7.864140819746037,4.881238295844989,1,0,16,1
Security System,7.435058214330704,3.0521532516942016,1,3,59,0
Camera,17.734943459370285,8.46656226015358,1,3,42,0
Security System,20.975009220847195,6.061327630651897,0,4,5,0
Smart Speaker,5.025668362775406,4.593936321255605,1,3,44,0
Thermostat,2.794040872576,4.138560173437534,0,3,35,0
Lights,21.59820145021261,5.022730253876676,1,1,44,0
Camera,8.722543395713869,0.5003444290053473,0,0,27,1
Smart Speaker,13.455958680576131,8.938654228564534,0,1,1,0
Lights,8.949263896220081,9.983201241766189,1,1,34,1
Lights,3.4563549041322057,1.8967225361011169,0,3,43,0
Camera,14.349293656271607,1.2917913512687356,0,2,32,0
Smart Speaker,12.840810016586296,1.521416888141093,0,0,44,0
Lights,5.270348640993134,6.6441678765202346,0,2,39,0
Lights,11.118922549328529,6.64826430066267,1,3,33,1
Smart Speaker,19.22826634436768,8.494449206556268,1,4,31,1
Security System,14.375013423035446,7.543081245419907,0,1,13,0
Lights,2.777557186074379,4.551927766356463,1,3,45,0
Thermostat,13.378505184884672,6.167268079496656,0,3,2,0
Smart Speaker,17.01435003330529,6.914018236643278,0,2,30,0
Lights,19.128530035847657,5.176091055823729,1,4,10,1
Camera,15.284263097905267,4.8089447460712025,0,1,23,0
Thermostat,4.087466866708418,6.486464711862267,1,4,33,0
Lights,17.189071764868775,5.618998034858972,0,4,39,0
Thermostat,16.417533382915636,6.475028822825513,1,4,45,0
Thermostat,1.0740317491048808,6.167262262237302,1,0,56,0
Security System,10.176070188370714,7.220045949085181,0,4,59,0
Thermostat,8.324330803615773,6.463754736950473,1,3,29,1
Security System,16.231183509960623,5.245450615728946,0,0,30,0
Smart Speaker,5.579191589306637,6.849788431715426,1,0,34,1
Security System,14.385490189895076,4.549871455335738,0,4,52,0
Camera,21.96034010263305,2.4925451371287504,1,3,39,1
Lights,19.24835574690228,0.114040379325763,1,1,17,1
Smart Speaker,22.154256801088465,5.643645056743847,1,4,22,1
Smart Speaker,23.49489022291821,5.947486743425546,0,0,5,0
Camera,0.7507479846448251,9.723284751279571,1,1,11,0
Security System,15.134419994870722,3.678635507533328,0,1,22,0
Lights,10.201725847334302,4.001919104000287,1,0,32,1
Security System,20.70658052287536,2.097815855287683,1,1,24,1
Thermostat,6.417645497214595,0.798289522849487,0,3,11,0
Security System,23.55419299420429,7.750764479331232,1,3,11,1
Smart Speaker,14.922137284278062,2.571842536959318,0,4,17,0
Lights,19.14812895237753,6.128158124197375,0,4,32,0
Security System,2.511589491335056,6.908953051900267,0,1,19,0
Lights,4.811260291833328,4.765243204187312,0,0,27,0
Lights,18.32248631630377,8.775885918969196,0,3,32,0
Thermostat,1.016683267924105,4.493568925699314,1,2,25,1
Thermostat,19.69663266850389,2.920595368113475,0,4,28,0
Smart Speaker,0.8278019392599192,8.970553677320062,1,3,40,0
Camera,15.942292717939925,8.629486414074568,0,1,52,0
Lights,9.079707125447438,1.7239954760564888,0,3,27,0
Camera,14.87012903890118,0.3570140817038174,1,3,14,1
Smart Speaker,16.856738064244173,0.9908570078612448,1,1,42,1
Lights,8.548167650878149,2.936819245682789,0,4,57,0
Lights,3.037117530604636,9.725372037242936,0,4,39,0
Camera,2.136677892084242,5.629309916292168,1,2,2,0
Security System,14.339996530219874,3.7952911470897615,1,2,17,1
Thermostat,12.73540081275162,8.898289336666188,0,4,1,0
Security System,17.941723714346615,4.586049681637146,0,4,45,0
Camera,12.478784485092522,3.2208624211701093,0,4,32,0
Thermostat,10.42747606572566,9.418073334582008,1,4,19,1
Security System,9.855048688551426,8.510224895307513,0,3,14,0
Thermostat,1.121502211045185,8.452316916652466,1,2,31,0
Lights,8.385594239871443,5.1716189561971095,1,1,58,0
Security System,23.436473701825616,7.915440148273004,0,0,18,0
Thermostat,21.028556041336586,1.875598256719064,0,1,52,0
Thermostat,8.240384575304116,5.774907279806812,1,0,14,1
Thermostat,14.313192019059748,9.8400746361907,0,3,47,0
Security System,20.411473520084108,2.9804884621278207,0,2,14,0
Smart Speaker,10.869946913626611,7.964088059551984,1,0,24,1
Security System,0.9220097981285476,4.955736231359865,0,4,5,0
Camera,2.2509958527380416,0.4940762638986645,1,3,16,1
Security System,12.494228951694604,7.6538920383751075,1,0,5,1
Thermostat,23.281825328383142,1.7688345294819168,0,4,54,0
Lights,16.79042424214339,6.351588314614227,1,3,13,1
Security System,2.166530498806384,0.9480755210650316,1,0,16,1
Security System,4.949980581108775,9.473987235210052,0,4,15,0
Thermostat,18.626093865595976,2.988066483085573,1,2,31,1
Lights,20.27383435897175,2.34200044760621,0,3,5,0
Lights,15.015822775431886,1.3784504002567095,1,0,21,1
Camera,15.64394448630069,9.465421714056571,1,4,30,1
Security System,1.1659300840095392,7.147847050168921,1,2,23,0
Lights,19.97046110016545,7.442442798309077,1,4,38,0
Lights,19.024467392014497,5.044105157664421,1,2,29,1
Smart Speaker,6.587325886428658,4.799805074177786,1,0,13,1
Smart Speaker,17.153902919189413,1.189210305615619,1,4,32,1
Lights,5.549083250987455,5.642426846281518,0,4,48,0
Camera,1.4477587847105553,2.5444733015770256,1,1,42,0
Lights,5.226708750873866,9.773738794724018,0,3,27,0
Thermostat,4.697778603726039,7.986151306149958,1,4,34,0
Security System,8.437077923268909,4.188621395909587,1,2,45,1
Camera,10.333563183623266,1.598278461046177,0,3,49,0
Thermostat,12.450663950196136,7.874783742273961,0,0,33,0
Camera,11.703716074445712,1.3083322941050284,0,3,4,0
Thermostat,6.8608532401843,1.974404159620998,1,1,18,1
Security System,1.18551071149075,2.1940531256678515,0,0,6,0
Security System,14.71988812257304,5.613217318903634,1,4,28,1
Smart Speaker,9.800003501412828,7.891860874504626,1,0,44,1
Thermostat,7.518795698607418,3.211717299374453,0,0,57,0
Smart Speaker,20.87311450651704,0.9382311613253652,1,1,58,1
Thermostat,18.048467733256757,4.69893078889175,0,2,27,0
Smart Speaker,20.657490386752396,7.506291387483362,0,0,26,0
Security System,12.132095675742834,2.294472046565144,0,2,56,0
Camera,3.5768844249792706,2.277253025589805,0,3,20,0
Smart Speaker,16.861203748849903,9.477547570732437,1,1,13,1
Thermostat,5.3427338285236186,9.54612189847986,1,4,28,0
Thermostat,10.868897223655344,9.905610747409606,0,0,34,0
Security System,2.02751854029888,8.095830055590323,0,2,49,0
Thermostat,19.894747456940088,1.9630232747626613,1,0,23,1
Lights,3.459605064616264,2.1986170559126874,1,1,10,1
Camera,21.72279141565878,3.468229891071681,0,4,51,0
Smart Speaker,20.809419153146592,3.2495120602015595,1,3,30,1
Camera,11.417694964322283,9.56962471587229,1,3,22,1
Security System,17.99265280114378,7.911832430528767,1,2,5,1
Smart Speaker,15.056959234726602,7.267687042399383,1,3,53,0
Smart Speaker,19.372277594937003,1.941035918175505,0,2,44,0
Lights,10.647419868468932,9.104303037687062,1,4,50,0
Security System,18.966499379742224,8.29591675711112,0,0,9,0
Thermostat,11.367735201030976,1.720054229146445,0,1,43,0
Lights,22.61269601430565,8.724586286413627,0,4,4,0
Lights,11.929744369390969,2.795250610067666,1,4,42,1
Camera,11.371552890442644,0.9006104837378498,1,3,1,1
Camera,18.94918874674255,6.60254083449068,0,3,34,0
Camera,19.80707575637969,6.572666127904873,1,1,41,0
Lights,13.530494186547513,1.0398268946996192,0,0,55,0
Thermostat,4.725248617134272,3.2566329084721657,0,4,26,0
Smart Speaker,11.492318427503118,9.928863176329832,1,3,18,1
Camera,23.24970381837744,6.816424003386495,1,4,16,1
Thermostat,18.19517553642085,7.3277441493729585,1,0,23,1
Security System,19.562321191159608,2.207881127482626,0,2,46,0
Camera,1.271399222252143,0.8799425029387518,0,0,36,0
Smart Speaker,11.494697371902758,2.8413267284352828,1,4,26,1
Security System,15.695596640952552,2.5640940134126007,0,4,2,0
Security System,20.005768065259755,2.4219865974057257,0,1,44,0
Smart Speaker,1.6579308591951296,2.008267786681692,0,4,52,0
Camera,20.532313812584015,5.790081337488503,1,3,5,1
Lights,13.387422013434923,3.348224410834036,1,1,29,1
Smart Speaker,5.136878308537408,8.22141564897055,1,4,4,0
Smart Speaker,7.95549758656795,1.9210794366891015,0,0,47,0
Smart Speaker,7.125344466161678,4.699808001598591,1,4,35,1
Security System,12.975187305779182,0.2352125806181918,0,0,22,1
Thermostat,1.7146134779115978,4.868654992306401,0,0,49,0
Lights,4.225599724748204,0.6527983866770964,0,4,8,0
Camera,19.598286519330888,9.779462767539172,1,0,44,1
Camera,3.61619378255006,7.926862073639087,0,2,21,0
Thermostat,5.984812332265983,4.952103618700908,1,1,8,1
Smart Speaker,11.154209231697696,0.9572148459755676,0,4,58,0
Lights,12.652340870663268,5.965209863825101,1,2,52,0
Camera,18.44484627093273,7.611761131948588,1,0,52,1
Camera,11.012312026655414,1.9881008047469784,1,0,5,1
Smart Speaker,19.06181859433516,5.725262573796159,1,1,21,1
